TimeSeriesId,Region,Product_Hierachy1,Product_Hierachy2,Product_Hierachy3,ABC_Classification,XYZ_Predictability,Price_Normalized,First_Goods_Issue_Date,Effective_Out_Date
5573,I,73,57,109,C,Z,0.0995,5/9/2022,12/31/2030
5574,S,72,90,132,C,Z,0.0309,9/26/2022,12/31/2030
5575,U,73,56,94,B,Z,0.0045,12/20/2010,12/31/2030
5576,S,82,41,256,B,Y,0.3176,3/26/2018,12/31/2030
5577,C,82,40,259,B,Z,0.0585,8/20/2018,12/31/2023
5578,S,73,56,97,A,Z,0.0019,7/20/2015,12/31/2030
5579,N,72,57,105,C,Z,0.055,2/27/2017,12/31/2030
5580,S,82,41,256,A,Z,0.0987,7/13/2020,12/31/2030
5581,M,82,41,257,A,Z,0.178,5/13/2013,12/31/2030
5582,N,82,41,256,A,X,0.2626,9/18/2017,12/31/2030
5583,U,72,90,132,C,X,0.0221,5/14/2018,12/31/2030
5584,N,72,23,41,C,Z,0.0448,6/7/2021,12/31/2030
5585,C,72,85,680,C,Z,0.0364,3/28/2022,12/31/2030
5586,C,72,10,18,B,Z,0.1245,3/14/2022,12/31/2030
5587,I,72,57,105,C,Z,0.0513,9/13/2021,12/31/2030
5588,N,72,14,9,C,N,0.0951,4/20/2020,12/31/2030
5589,N,73,56,96,C,Z,0.0083,6/29/2020,12/31/2030
5590,I,72,21,25,C,Z,0.0411,1/3/2011,12/31/2030
5591,C,72,21,25,B,Z,0.0469,11/29/2010,12/31/2030
5592,C,72,20,39,C,Z,0.0274,5/5/2014,6/30/2023
5593,N,73,53,108,A,Z,0.6733,2/15/2021,12/31/2030
5594,S,82,41,256,C,Z,0.1441,4/8/2019,12/31/2030
5595,N,72,85,680,B,Z,0.078,4/23/2018,12/31/2030
5596,U,72,85,648,B,Z,0.043,3/19/2018,12/31/2030
5597,N,72,21,26,B,Z,0.1036,10/19/2020,12/31/2030
5598,N,82,41,256,C,Z,0.0756,7/10/2017,12/31/2023
5599,N,72,16,54,C,Z,0.0179,6/25/2018,12/31/2030
5600,S,82,40,260,C,X,0.0832,8/17/2015,12/31/2030
5601,I,72,85,326,C,Z,0.0055,7/1/2013,12/31/2030
5602,N,72,10,21,C,Z,0.0055,8/11/2014,12/31/2030
5603,S,72,10,17,C,Z,0.0141,8/26/2019,12/31/2030
5604,I,72,10,21,C,Z,0.0315,11/16/2015,12/31/2030
5605,M,72,85,649,B,Z,0.0184,9/28/2015,12/31/2030
5606,M,73,53,108,A,Z,0.6733,2/8/2021,12/31/2030
5607,S,82,40,259,A,Z,0.1318,4/25/2022,12/31/2030
5608,M,82,41,256,C,Z,0.1393,8/26/2013,12/31/2030
5609,M,73,56,92,B,Z,0.0486,1/3/2022,12/31/2030
5610,I,73,57,109,B,Z,0.4102,3/9/2015,12/31/2030
5611,M,73,56,90,B,X,0.1555,1/24/2022,12/31/2030
5612,N,72,85,680,A,Z,0.0466,2/1/2016,12/31/2030
5613,C,73,53,81,B,Z,0.3057,5/11/2020,12/31/2030
5614,I,82,41,256,A,X,0.0344,4/18/2016,12/31/2030
5615,M,72,21,29,A,X,0.0772,10/14/2013,10/31/2023
5616,C,72,10,21,B,Z,0.0317,8/8/2022,12/31/2030
5617,I,72,27,247,A,Z,0.117,5/11/2020,12/31/2030
5618,S,72,14,9,A,Z,0.0687,4/16/2012,12/31/2030
5619,C,72,10,18,B,Z,0.1122,1/31/2022,12/31/2030
5620,M,72,85,719,C,Z,0.0106,6/15/2020,12/31/2030
5621,C,72,90,144,B,Z,0.0425,9/15/2014,12/31/2030
5622,I,72,10,17,C,Z,0.0264,4/26/2021,12/31/2030
5623,N,73,53,88,C,Z,0.0085,2/26/2018,12/31/2030
5624,I,82,41,255,C,X,0.0654,12/13/2010,12/31/2030
5625,M,73,57,109,C,Z,0.0065,7/13/2015,12/31/2030
5626,S,82,42,319,B,X,0.2174,4/6/2015,12/31/2023
5627,S,72,21,25,B,Z,0.0469,11/29/2010,12/31/2030
5628,C,82,90,172,C,Z,0.2802,5/20/2019,12/31/2030
5629,M,73,58,796,C,Z,0.007,5/3/2021,12/31/2030
5630,N,73,53,81,A,Z,0.3203,2/17/2020,12/31/2030
5631,M,73,56,91,C,Z,0.1922,1/10/2022,12/31/2030
5632,S,72,20,50,C,Z,0.0028,5/24/2021,12/31/2030
5633,N,73,58,796,C,Z,0.0049,8/2/2021,12/31/2030
5634,I,82,42,254,C,Z,0.0475,10/29/2012,12/31/2030
5635,N,73,53,88,C,Z,0.005,4/4/2011,12/31/2030
5636,S,82,42,319,A,X,0.122,5/4/2015,12/31/2023
5637,N,82,40,259,A,X,0.0478,12/6/2021,12/31/2030
5638,S,72,10,17,A,Z,0.0751,1/25/2021,12/31/2030
5639,I,72,10,17,A,Z,0.0511,9/26/2016,12/31/2030
5640,C,73,51,102,A,Z,0.1822,11/29/2010,12/31/2030
5641,C,82,41,256,B,X,0.0764,2/3/2020,12/31/2023
5642,N,73,57,109,C,Z,0.4547,10/7/2013,12/31/2030
5643,C,72,21,625,B,Z,0.0098,5/22/2017,12/31/2030
5644,U,82,40,260,B,Z,0.0441,8/4/2014,12/31/2030
5645,I,82,41,258,C,Z,0.0064,12/11/2017,12/31/2030
5646,M,72,11,330,A,X,0.1676,10/3/2011,12/31/2030
5647,I,72,0,21,C,X,0.01,4/7/2014,12/31/2030
5648,M,82,41,257,C,Z,0.096,11/29/2010,12/31/2030
5649,S,72,21,25,A,X,0.0655,11/29/2010,12/31/2030
5650,M,73,56,90,B,Z,0.1262,2/12/2018,12/31/2030
5651,C,82,41,255,C,Z,0.1007,1/25/2021,12/31/2030
5652,I,72,27,247,A,X,0.0634,1/25/2016,12/31/2030
5653,N,73,53,81,C,Z,0.3748,3/16/2020,12/31/2030
5654,I,73,53,88,B,Z,0.0073,5/14/2018,12/31/2030
5655,S,82,41,256,A,Z,0.151,3/30/2020,12/31/2023
5656,N,72,90,144,C,Z,0.0034,10/26/2015,12/31/2030
5657,I,82,41,258,C,Z,0.014,1/24/2022,12/31/2030
5658,C,72,21,625,A,X,0.0102,5/22/2017,12/31/2030
5659,N,72,21,55,A,Z,0.0756,5/1/2017,12/31/2030
5660,M,82,41,256,A,X,0.1,6/22/2020,12/31/2023
5661,S,73,53,89,C,N,0.0093,5/2/2011,12/31/2030
5662,C,72,11,330,B,Z,0.1676,10/24/2011,12/31/2030
5663,U,73,58,149,A,Z,0.0025,2/4/2019,12/31/2030
5664,N,82,41,256,B,Z,0.0934,6/1/2020,12/31/2023
5665,I,72,20,38,A,Z,0.0588,4/25/2011,12/31/2030
5666,S,73,52,148,B,Z,0.0744,1/25/2021,12/31/2030
5667,S,72,16,54,B,Z,0.0179,7/2/2018,12/31/2030
5668,S,72,20,37,B,Z,0.0865,10/8/2012,12/31/2030
5669,S,73,57,109,A,Z,0.2113,12/19/2016,12/31/2030
5670,I,73,85,648,A,Z,0.0594,5/22/2017,12/31/2030
5671,N,73,57,109,C,Z,0.0065,6/22/2015,12/31/2030
5672,I,73,56,90,C,Z,0.0804,2/22/2021,12/31/2030
5673,I,72,10,18,B,X,0.0665,11/9/2020,12/31/2030
5674,I,72,20,50,A,Z,0.0289,2/15/2021,12/31/2030
5675,N,73,56,91,A,Z,0.0724,12/13/2021,12/31/2030
5676,I,73,58,149,C,Z,0.0014,4/7/2014,12/31/2030
5677,C,82,41,256,C,Z,0.042,7/5/2021,12/31/2023
5678,S,72,10,17,B,Z,0.1593,8/31/2020,6/30/2024
5679,U,73,58,796,C,Z,0.0058,12/15/2014,12/31/2030
5680,M,72,10,17,C,Z,0.0662,10/21/2019,12/31/2030
5681,C,72,85,326,C,Z,0.006,7/1/2013,12/31/2030
5682,N,82,41,256,A,X,0.0874,10/3/2016,12/31/2030
5683,S,82,42,263,A,Z,0.3004,5/3/2021,12/31/2030
5684,M,72,10,17,C,Z,0.0601,8/29/2022,12/31/2030
5685,N,82,42,250,B,Z,0.016,8/10/2020,12/31/2030
5686,C,73,53,88,C,Z,0.0088,1/27/2014,12/31/2030
5687,S,73,58,149,C,Z,0.0041,2/24/2014,12/31/2030
5688,S,82,40,259,C,Z,0.0107,9/3/2018,12/31/2023
5689,N,73,56,90,C,Z,0.1092,2/15/2016,12/31/2023
5690,C,73,57,109,C,Y,0.4547,2/18/2013,12/31/2030
5691,C,72,12,5,C,Z,0.0829,9/11/2017,12/31/2030
5692,U,72,85,719,C,Z,0.0045,7/20/2020,12/31/2030
5693,M,82,41,256,A,Z,0.065,4/11/2016,12/31/2030
5694,N,73,52,148,C,Z,0.0744,3/15/2021,12/31/2030
5695,N,82,41,256,B,Z,0.0741,4/3/2017,12/31/2030
5696,M,73,53,81,C,N,0.2145,6/5/2017,12/31/2030
5697,I,72,85,326,C,Z,0.0035,9/9/2013,12/31/2030
5698,M,73,57,109,C,Z,0.0267,5/25/2015,12/31/2030
5699,M,73,21,32,A,Z,0.0744,2/12/2018,12/31/2030
5700,M,73,56,91,A,Z,0.1044,1/17/2022,12/31/2030
5701,M,72,10,17,C,Z,0.0751,2/15/2021,12/31/2030
5702,S,73,56,90,C,Z,0.1388,1/31/2022,12/31/2030
5703,M,72,10,18,A,Z,0.0886,1/24/2022,12/31/2030
5704,I,72,20,36,C,Z,0.0627,11/29/2010,12/31/2030
5705,S,73,56,97,A,Y,0.0021,11/29/2010,12/31/2030
5706,I,82,40,259,B,Z,0.0561,12/13/2021,12/31/2030
5707,N,82,41,255,C,Z,0.2392,7/4/2016,12/31/2030
5708,S,73,58,149,B,Z,0.0015,3/3/2014,12/31/2030
5709,I,72,23,41,A,Z,0.0444,4/19/2021,12/31/2030
5710,I,72,85,648,A,Z,0.043,3/19/2018,12/31/2030
5711,I,73,56,91,C,Y,0.0704,2/21/2022,12/31/2030
5712,M,72,57,105,B,Z,0.055,1/30/2017,12/31/2030
5713,C,82,41,256,B,Z,0.0381,3/21/2016,12/31/2023
5714,C,72,10,17,C,X,0.0751,2/1/2021,12/31/2030
5715,I,82,40,259,C,X,0.033,3/28/2016,12/31/2030
5716,M,73,53,88,C,Z,0.0088,4/15/2019,12/31/2030
5717,N,72,10,21,C,Z,0.0315,3/16/2015,12/31/2030
5718,I,82,41,256,A,Z,0.0344,7/27/2020,12/31/2023
5719,N,73,58,796,C,Z,0.0014,2/28/2022,12/31/2030
5720,N,73,56,91,C,Z,0.0214,2/21/2022,12/31/2030
5721,U,72,21,25,C,Z,0.0347,1/3/2022,12/31/2030
5722,N,73,57,111,B,Z,0.0335,1/21/2019,12/31/2030
5723,M,73,56,91,C,Z,0.0724,2/25/2019,12/31/2030
5724,S,73,53,81,A,Z,0.0682,1/28/2019,12/31/2030
5725,S,73,53,81,C,Z,0.1225,6/22/2020,12/31/2030
5726,S,73,57,109,C,Z,0.02,6/8/2015,12/31/2030
5727,I,72,14,9,C,Z,0.1284,1/3/2011,12/31/2030
5728,C,73,56,91,A,Z,0.0214,1/3/2022,12/31/2030
5729,I,72,10,18,B,Z,0.0885,1/25/2021,12/31/2030
5730,N,72,85,326,C,Z,0.0052,7/22/2013,12/31/2030
5731,I,72,90,132,A,Z,0.016,6/4/2018,12/31/2030
5732,I,82,41,256,B,Z,0.1271,3/13/2017,12/31/2030
5733,N,72,10,18,C,Z,0.0886,11/1/2021,12/31/2030
5734,M,82,41,257,C,Z,0.1059,1/28/2013,12/31/2030
5735,I,72,20,39,C,Z,0.0632,2/27/2017,12/31/2030
5736,C,72,21,29,C,X,0.0555,1/31/2011,12/31/2030
5737,S,73,56,99,A,Z,0.072,1/18/2016,12/31/2030
5738,S,72,85,719,C,X,0.0037,9/10/2018,12/31/2030
5739,C,82,41,255,A,Z,0.2392,3/14/2011,12/31/2030
5740,N,82,41,256,C,Z,0.0427,9/7/2020,12/31/2030
5741,I,82,41,256,A,X,0.0645,7/10/2017,12/31/2023
5742,S,72,10,17,B,Z,0.0852,1/25/2021,12/31/2030
5743,S,73,58,796,B,Z,0.0132,3/13/2017,12/31/2030
5744,M,73,57,109,C,Z,0.4547,3/4/2013,12/31/2030
5745,N,72,90,144,A,X,0.0638,1/27/2014,12/31/2030
5746,I,72,27,247,A,X,0.0717,5/29/2017,12/31/2030
5747,N,72,85,649,B,Z,0.0184,10/5/2015,12/31/2030
5748,I,73,57,113,C,Z,0.1072,10/10/2022,12/31/2030
5749,S,72,21,55,C,Z,0.1373,10/5/2020,12/31/2030
5750,N,73,57,109,B,Y,0.7227,3/11/2013,12/31/2030
5751,C,72,14,9,C,Z,0.1398,9/12/2022,12/31/2030
5752,S,72,20,36,C,Z,0.0627,1/24/2011,12/31/2030
5753,S,73,53,81,A,Z,0.0671,11/25/2013,12/31/2030
5754,N,73,90,134,C,Z,0.1096,3/28/2022,12/31/2030
5755,I,72,85,680,C,Z,0.0541,2/21/2022,12/31/2030
5756,M,72,77,33,B,Z,0.0761,4/18/2011,12/31/2030
5757,S,73,51,104,B,Z,0.0178,11/29/2010,12/31/2030
5758,N,73,85,648,A,Z,0.0886,2/24/2014,12/31/2030
5759,M,82,42,263,A,Z,0.0176,11/28/2016,12/31/2030
5760,I,72,20,40,C,Z,0.0458,1/3/2011,12/31/2030
5761,C,73,53,88,C,Z,0.0102,2/19/2018,12/31/2030
5762,U,73,56,97,A,Z,0.0025,6/6/2016,12/31/2030
5763,I,73,58,796,C,Z,0.0031,2/24/2020,12/31/2030
5764,S,72,16,54,B,Z,0.0266,6/10/2013,12/31/2030
5765,U,72,77,33,B,Z,0.0648,1/3/2011,12/31/2030
5766,U,72,10,18,C,Z,0.1141,8/9/2021,12/31/2030
5767,M,72,85,326,C,Z,0.0052,7/15/2013,12/31/2030
5768,S,73,56,97,B,Z,0.0014,12/13/2010,12/31/2030
5769,C,72,90,144,A,X,0.0638,1/27/2014,12/31/2030
5770,N,72,90,144,A,Z,0.093,1/23/2017,12/31/2030
5771,I,72,20,38,A,Z,0.0533,3/14/2011,12/31/2030
5772,M,73,58,796,C,Z,0.0099,2/27/2017,12/31/2030
5773,N,73,57,109,C,Z,0.0039,4/8/2019,12/31/2030
5774,M,72,10,17,A,Z,0.0826,1/10/2022,12/31/2030
5775,S,72,27,247,B,X,0.0736,4/4/2016,12/31/2030
5776,I,72,20,39,B,Z,0.0272,11/29/2010,12/31/2030
5777,N,73,56,90,A,Z,0.126,3/8/2021,12/31/2030
5778,C,73,56,90,C,Z,0.0881,1/10/2022,12/31/2030
5779,M,72,16,54,C,Z,0.0108,11/29/2010,12/31/2030
5780,N,72,20,36,B,Z,0.0527,9/17/2012,12/31/2030
5781,C,73,21,32,B,Z,0.0921,12/13/2021,12/31/2030
5782,I,82,41,255,C,Z,0.0663,5/7/2012,12/31/2030
5783,N,72,90,144,C,Z,0.088,4/19/2021,12/31/2030
5784,S,82,41,258,C,Z,0.0422,8/2/2021,12/31/2030
5785,M,72,57,105,C,Z,0.0513,9/13/2021,12/31/2030
5786,M,72,16,54,C,Z,0.0179,6/25/2018,12/31/2030
5787,C,82,40,259,B,Z,0.0561,12/6/2021,12/31/2030
5788,M,73,58,796,C,Z,0.0014,5/9/2022,12/31/2030
5789,U,73,58,796,C,Z,0.001,1/31/2022,12/31/2030
5790,S,82,41,255,A,Z,0.8954,1/20/2020,12/31/2030
5791,I,73,57,111,C,Z,0.0335,1/14/2019,12/31/2030
5792,C,72,20,39,A,X,0.0374,11/29/2010,6/30/2023
5793,C,72,21,25,B,Z,0.0347,8/23/2021,12/31/2030
5794,I,72,21,25,C,Z,0.0502,2/23/2015,12/31/2030
5795,N,82,41,256,C,Z,0.0082,10/5/2020,12/31/2030
5796,C,73,57,111,A,Z,0.0359,3/5/2018,12/31/2030
5797,C,72,20,39,C,Z,0.0515,4/13/2015,12/31/2030
5798,N,73,57,109,C,Z,0.1919,1/30/2017,12/31/2030
5799,S,82,41,258,C,Z,0.0142,7/13/2020,12/31/2030
5800,C,72,90,172,C,Z,0.0207,6/26/2017,12/31/2030
5801,N,72,14,9,B,X,0.0579,1/16/2012,12/31/2030
5802,U,82,40,259,C,Z,0.0087,10/1/2018,12/31/2030
5803,M,73,58,796,C,Z,0.0049,4/27/2020,12/31/2030
5804,M,72,10,21,C,Z,0.0338,4/6/2015,12/31/2030
5805,N,72,10,17,B,Z,0.1104,3/28/2022,12/31/2030
5806,N,72,10,17,C,Z,0.0826,2/28/2022,12/31/2030
5807,M,72,23,41,Unknown,Unknown,0.0421,2/1/2021,12/31/2030
5808,I,72,10,21,C,Z,0.0427,10/12/2020,12/31/2030
5809,U,82,42,319,A,Z,0.2174,5/4/2015,12/31/2030
5810,N,73,21,32,B,Z,0.0921,12/13/2021,12/31/2030
5811,C,82,90,172,C,Z,0.0057,6/6/2022,5/31/2023
5812,I,72,0,21,C,Z,0.0054,6/2/2014,12/31/2030
5813,I,73,57,109,C,Z,0.02,5/18/2015,12/31/2030
5814,N,82,40,260,C,Z,0.07,10/26/2015,12/31/2030
5815,S,72,57,105,C,Z,0.0252,3/13/2017,12/31/2030
5816,C,82,42,263,A,Z,0.0334,5/17/2021,6/30/2024
5817,N,73,57,112,B,Z,0.0881,1/10/2022,12/31/2030
5818,U,72,0,21,C,Z,0.0136,8/11/2014,12/31/2030
5819,N,72,10,18,B,Z,0.0844,1/24/2022,12/31/2030
5820,M,72,16,248,C,Z,0.0025,9/22/2014,12/31/2030
5821,C,72,27,247,A,Z,0.1197,6/5/2017,12/31/2030
5822,C,72,90,144,A,X,0.0867,1/20/2014,12/31/2030
5823,N,72,20,38,C,Z,0.0738,8/31/2020,12/31/2030
5824,M,72,21,29,C,Z,0.1094,4/24/2017,12/31/2030
5825,M,72,12,5,C,N,0.0492,5/8/2017,12/31/2030
5826,M,72,90,144,C,Z,0.0159,10/5/2015,12/31/2030
5827,I,72,0,21,C,Z,0.0136,6/2/2014,12/31/2030
5828,C,72,10,17,A,Z,0.1104,11/30/2020,12/31/2030
5829,C,72,27,247,C,Z,0.0743,9/10/2018,12/31/2030
5830,C,73,53,81,A,Z,0.1559,11/29/2021,12/31/2030
5831,C,82,41,256,B,Y,0.3176,3/26/2018,12/31/2030
5832,U,72,16,54,C,Z,0.0179,8/27/2018,12/31/2030
5833,N,73,75,605,C,Z,0.0056,2/27/2012,12/31/2030
5834,U,73,58,796,C,Z,0.0023,6/10/2019,12/31/2030
5835,I,72,90,172, ,N,0.0207,12/3/2018,12/31/2030
5836,N,82,41,256,B,Z,0.1271,3/13/2017,12/31/2030
5837,M,82,40,260,C,X,0.0832,8/17/2015,12/31/2030
5838,S,73,53,108,A,Z,0.6126,2/8/2021,12/31/2030
5839,U,72,10,18,B,Z,0.108,1/31/2022,12/31/2030
5840,S,72,10,18,A,X,0.0529,8/3/2020,12/31/2030
5841,I,73,58,796,C,Z,0.0025,10/22/2018,12/31/2030
5842,N,72,90,144,A,X,0.0638,1/27/2014,12/31/2030
5843,I,72,16,54,C,Z,0.0179,6/25/2018,12/31/2030
5844,C,73,53,81,A,X,0.0682,1/6/2014,12/31/2030
5845,S,73,56,90,A,Z,0.1262,2/5/2018,12/31/2030
5846,M,73,90,320,B,Z,0.0071,2/7/2011,12/31/2030
5847,C,82,90,172,C,Z,0.0089,1/23/2017,6/30/2023
5848,I,72,85,680,B,Z,0.0397,4/8/2019,12/31/2030
5849,S,72,10,18,C,Z,0.0665,12/7/2020,12/31/2030
5850,C,72,85,719,C,Z,0.0103,8/27/2018,12/31/2030
5851,M,82,41,258,C,Z,0.008,1/25/2021,12/31/2030
5852,C,73,53,108,A,Z,0.6016,1/18/2021,12/31/2030
5853,M,72,16,54,C,X,0.0179,7/9/2018,12/31/2030
5854,C,72,12,5,C,X,0.0296,4/19/2021,12/31/2030
5855,S,82,40,259,A,X,0.0274,12/15/2014,12/31/2030
5856,S,82,41,255,A,Z,0.2835,11/29/2010,12/31/2030
5857,S,72,21,625,B,X,0.0098,5/22/2017,12/31/2030
5858,N,82,90,172,C,N,0.0106,7/27/2015,12/31/2030
5859,N,73,53,81,C,Z,0.2172,4/27/2020,12/31/2030
5860,N,72,85,680,A,X,0.0753,3/13/2017,12/31/2030
5861,U,73,51,104,C,Z,0.0069,12/6/2010,12/31/2030
5862,M,73,58,149,A,Z,0.0025,5/13/2019,12/31/2030
5863,N,82,41,258,B,X,0.0308,10/27/2014,12/31/2030
5864,C,72,12,5,A,Z,0.0792,3/20/2017,12/31/2030
5865,C,73,53,88,C,Z,0.0097,2/4/2019,12/31/2030
5866,U,82,41,256,C,Z,0.0427,8/24/2020,12/31/2030
5867,U,72,10,18,B,Z,0.0922,3/8/2021,12/31/2030
5868,U,72,10,18,C,Z,0.0533,1/18/2021,12/31/2030
5869,C,72,20,39,A,Z,0.0862,8/3/2015,6/30/2023
5870,S,72,85,648,C,Z,0.0259,9/19/2022,12/31/2030
5871,N,82,40,259,C,Z,0.0107,8/13/2018,12/31/2030
5872,N,72,85,326,C,Z,0.0033,7/22/2013,12/31/2030
5873,M,82,42,263,A,X,0.0468,9/4/2017,12/31/2023
5874,U,82,41,256,C,Z,0.0639,5/10/2021,12/31/2030
5875,I,73,21,32,A,Z,0.0744,1/15/2018,12/31/2030
5876,N,73,53,81,A,Z,0.2099,1/6/2020,12/31/2030
5877,N,73,57,109,B,Z,0.0458,1/8/2018,12/31/2030
5878,S,82,41,256,A,Z,0.2696,8/28/2017,12/31/2030
5879,S,73,58,796,C,Z,0.0031,7/1/2019,12/31/2030
5880,I,73,58,796,A,Z,0.0226,4/4/2016,12/31/2030
5881,C,72,21,25,A,Z,0.0691,2/2/2015,12/31/2030
5882,I,72,85,326,C,X,0.0035,6/24/2013,12/31/2030
5883,N,73,21,101,C,Z,0.0115,4/4/2011,12/31/2030
5884,N,72,21,25,A,X,0.0417,9/13/2021,12/31/2030
5885,M,72,20,50,Unknown,Unknown,0.0289,9/6/2021,12/31/2030
5886,N,72,27,247,C,Z,0.0886,9/11/2017,12/31/2030
5887,U,72,21,25,A,Z,0.0424,1/3/2011,12/31/2030
5888,N,72,20,50,C,X,0.0031,3/15/2021,12/31/2030
5889,S,72,27,247,A,X,0.0717,5/29/2017,12/31/2030
5890,I,72,12,5,C,Z,0.0792,4/10/2017,12/31/2030
5891,M,82,42,254,B,Z,0.2129,8/31/2015,12/31/2030
5892,I,82,41,258,C,Z,0.0053,7/4/2016,12/31/2023
5893,M,72,20,39,C,Z,0.0476,3/24/2014,6/30/2023
5894,N,73,56,91,C,Z,0.1196,2/21/2022,12/31/2030
5895,U,72,21,29,B,Z,0.1393,6/22/2020,10/31/2023
5896,I,73,53,81,C,N,0.1577,2/24/2020,12/31/2030
5897,S,82,40,259,C,Z,0.008,3/25/2019,12/31/2030
5898,C,82,41,255,C,Z,0.0654,11/29/2010,12/31/2030
5899,S,72,16,248,A,Z,0.0277,2/1/2021,12/31/2030
5900,C,82,42,263,C,N,0.2497,1/8/2018,12/31/2030
5901,M,72,21,25,C,Z,0.0655,12/6/2010,12/31/2030
5902,I,73,90,320,C,Z,0.0071,2/6/2012,12/31/2030
5903,I,73,56,90,A,Z,0.1262,2/5/2018,12/31/2030
5904,S,72,85,649,C,Z,0.0279,5/13/2019,12/31/2030
5905,N,73,53,81,C,Z,0.3273,3/23/2020,12/31/2030
5906,S,82,41,255,C,Z,0.129,5/25/2020,12/31/2030
5907,I,73,21,101,C,Z,0.0121,12/6/2010,12/31/2030
5908,M,82,85,732,C,Z,0.0022,4/25/2011,12/31/2030
5909,S,72,16,54,C,Z,0.0179,7/2/2018,12/31/2030
5910,N,73,56,90,B,Z,0.0799,2/21/2022,12/31/2030
5911,I,72,10,21,C,Z,0.0085,3/31/2014,12/31/2030
5912,C,82,42,263,A,X,0.0308,11/29/2010,6/30/2024
5913,N,72,21,26,C,Z,0.1036,11/23/2020,12/31/2030
5914,N,73,75,605,C,Z,0.0038,11/28/2011,12/31/2030
5915,C,73,56,91,B,Z,0.1283,11/15/2021,12/31/2030
5916,U,72,10,18,C,Z,0.1396,11/9/2020,6/30/2024
5917,C,72,10,18,C,Z,0.0666,11/1/2021,12/31/2030
5918,S,72,21,26,B,Z,0.0512,4/25/2011,12/31/2030
5919,I,73,58,796,C,Z,0.0049,9/9/2019,12/31/2030
5920,C,73,90,320,B,Z,0.0071,2/7/2011,12/31/2030
5921,C,82,41,256,A,X,0.1,6/15/2020,12/31/2023
5922,C,82,40,259,C,N,0.0328,2/1/2016,12/31/2023
5923,I,73,56,91,B,Z,0.0457,2/15/2016,12/31/2030
5924,M,82,85,719,C,Z,0.0052,11/28/2016,12/31/2030
5925,S,72,10,18,B,Z,0.0935,7/22/2019,12/31/2030
5926,N,72,85,326,C,Z,0.0058,7/1/2013,12/31/2030
5927,C,72,10,17,A,Z,0.0672,8/3/2020,12/31/2030
5928,N,72,10,18,B,Z,0.1289,2/7/2022,12/31/2030
5929,U,72,85,326,C,Z,0.0032,8/5/2013,12/31/2030
5930,N,72,10,17,C,Z,0.0311,3/21/2022,12/31/2030
5931,I,73,53,81,B,Z,0.0539,2/28/2022,12/31/2030
5932,I,73,57,109,A,Z,0.4636,5/4/2015,12/31/2030
5933,C,73,90,180,C,N,0.0082,3/4/2019,12/31/2030
5934,I,82,41,256,A,X,0.2696,10/2/2017,12/31/2030
5935,M,82,41,258,C,Z,0.0422,5/3/2021,12/31/2030
5936,I,72,21,25,C,Z,0.0766,11/29/2010,12/31/2030
5937,S,82,41,257,B,Z,0.178,4/15/2013,12/31/2030
5938,N,73,53,108,A,Z,0.6016,2/8/2021,12/31/2030
5939,S,73,53,108,C,N,0.0071,5/8/2017,12/31/2030
5940,S,72,14,9,C,Z,0.1284,11/29/2010,12/31/2030
5941,U,82,40,259,B,Z,0.0322,8/20/2018,12/31/2023
5942,U,72,10,18,Unknown,Unknown,0.0413,11/2/2020,12/31/2030
5943,N,72,10,18,A,Z,0.0885,1/18/2021,12/31/2030
5944,N,73,53,88,C,Z,0.0081,4/14/2014,12/31/2030
5945,U,82,90,172,Unknown,Unknown,0.2298,3/2/2020,12/31/2030
5946,I,82,41,256,C,Z,0.2289,9/30/2013,12/31/2030
5947,N,82,41,256,C,Z,0.0536,7/10/2017,12/31/2023
5948,M,72,16,248,C,Z,0.0253,1/4/2021,12/31/2030
5949,I,82,85,732,C,Z,0.0813,5/30/2016,12/31/2030
5950,I,72,21,29,C,X,0.0685,3/20/2017,12/31/2030
5951,N,82,40,259,A,X,0.0563,1/25/2021,12/31/2030
5952,M,72,85,326,C,Z,0.0052,7/1/2013,12/31/2030
5953,I,82,40,259,C,Z,0.008,8/27/2018,12/31/2023
5954,M,73,53,108,A,Z,0.6733,2/1/2021,12/31/2030
5955,S,73,53,81,C,Z,0.2708,5/3/2021,12/31/2030
5956,S,72,21,625,B,Z,0.0102,4/19/2021,12/31/2030
5957,I,72,10,18,B,Z,0.0719,11/30/2020,12/31/2030
5958,N,73,56,100,C,Z,0.0107,7/27/2015,12/31/2030
5959,I,73,58,796,C,Z,0.0032,4/18/2016,12/31/2030
5960,N,82,40,259,A,Z,0.0641,1/25/2021,12/31/2030
5961,I,72,21,55,A,Z,0.1136,4/30/2018,12/31/2030
5962,C,72,10,21,C,Z,0.0338,4/6/2015,12/31/2030
5963,S,72,85,719,C,Z,0.0033,4/20/2020,12/31/2030
5964,S,82,41,257,C,Z,0.0865,12/20/2010,12/31/2030
5965,U,82,41,256,C,Z,0.2717,9/25/2017,12/31/2030
5966,U,82,41,256,B,Z,0.1078,10/30/2017,12/31/2030
5967,I,82,42,254,A,Z,0.8151,10/4/2021,12/31/2030
5968,N,72,14,9,B,X,0.0604,11/11/2013,12/31/2030
5969,M,72,20,50,C,Z,0.0034,4/12/2021,12/31/2030
5970,M,73,58,146,B,Z,0.0044,4/30/2018,12/31/2030
5971,S,72,85,326,C,Z,0.0055,7/1/2013,12/31/2030
